season,player_name,total_plays,total_yards,total_tds,total_epa,avg_epa_per_play,pass_attempts,completions,pass_yards,pass_tds,interceptions,sacks,air_yards_total,yac_total,qb_epa_total,cpoe_avg,rush_attempts,rush_yards,rush_tds,rush_epa_total,rush_success_rate,fumbles,fumbles_lost,tackles_for_loss,first_down_rushes,avg_rush_epa,receptions,targets,rec_yards,rec_tds,air_yards_rec,yac_rec,rec_epa_total,yac_epa_total,air_epa_total,rec_success_rate,position.x,latest_team,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,draft_year,draft_round,draft_overall
2021,C.Godwin,5,21,1,2.12482199432282,0.424964398864564,0,0,0,0,0,0,0,0,2.12482199432282,NA,5,21,1,2.12482199432282,0.6,0,0,0,4,0.424964398864564,0,0,0,0,0,0,0,0,0,NA,WR,TB,1,15.983,15.983,15.983,0.088,24.451801,24.451801,24.451801,2017,3,84
2021,K.Hunt,84,388,5,2.02710854066396,0.0241322445317139,0,0,0,0,0,0,0,0,2.02710854066396,NA,79,386,5,6.58926916101342,0.430379746835443,0,0,8,22,0.0834084703925749,0,0,0,0,0,0,0,0,0,NA,RB,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,D.Foreman,144,632,3,-16.250815990672,-0.112852888824111,0,0,0,0,0,0,0,0,-16.250815990672,NA,137,632,3,-10.7104924712621,0.364963503649635,2,1,12,24,-0.0781787771624971,0,0,0,0,0,0,0,0,0,NA,RB,CLE,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2017,3,89
2021,D.Foreman,144,632,3,-16.250815990672,-0.112852888824111,0,0,0,0,0,0,0,0,-16.250815990672,NA,137,632,3,-10.7104924712621,0.364963503649635,2,1,12,24,-0.0781787771624971,0,0,0,0,0,0,0,0,0,NA,RB,CLE,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2017,3,89
2021,C.Beathard,4,35,0,2.91757414612221,0.729393536530552,2,2,33,0,0,0,27,6,2.91757414612221,39.2721608281136,1,2,0,-0.550411908421665,0,0,0,0,0,-0.550411908421665,0,0,33,0,0,0,0,0,0,NA,QB,DET,2,5,2.5,2.5,0.014,7.649315,3.824658,3.824658,2017,3,104
2021,J.Williams,156,601,3,-5.43886650252763,-0.0348645288623566,0,0,0,0,0,0,0,0,-5.43886650252763,NA,153,601,3,-3.09682969089273,0.418300653594771,1,0,9,42,-0.0202407169339395,0,0,0,0,0,0,0,0,0,NA,RB,NO,2,6,3,3.25,0.016,9.179178,4.589589,4.972055,2017,4,134
2021,W.Gallman,29,104,0,-6.05326404178049,-0.208733242820017,0,0,0,0,0,0,0,0,-6.05326404178049,NA,28,104,0,-4.62198697216809,0.285714285714286,0,0,3,5,-0.165070963291717,0,0,0,0,0,0,0,0,0,NA,RB,SEA,1,0.99,0.99,0,0.005,1.514564,1.514564,0,2017,4,140
2021,W.Gallman,29,104,0,-6.05326404178049,-0.208733242820017,0,0,0,0,0,0,0,0,-6.05326404178049,NA,28,104,0,-4.62198697216809,0.285714285714286,0,0,3,5,-0.165070963291717,0,0,0,0,0,0,0,0,0,NA,RB,SEA,1,0.99,0.99,0,0.005,1.514564,1.514564,0,2017,4,140
2021,M.Mack,29,101,0,-7.11120438290527,-0.245213944238113,0,0,0,0,0,0,0,0,-7.11120438290527,NA,28,101,0,-5.85289804526838,0.285714285714286,0,0,4,6,-0.209032073045299,0,0,0,0,0,0,0,0,0,NA,RB,ARI,1,2,2,2,0.011,3.059726,3.059726,3.059726,2017,4,143
2021,J.McNichols,42,156,0,-10.0615987681659,-0.23956187543252,0,0,0,0,0,0,0,0,-10.0615987681659,NA,41,156,0,-8.74755456560437,0.292682926829268,0,0,3,6,-0.213354989404985,0,0,0,0,0,0,0,0,0,NA,RB,WAS,1,0.1656,0.1656,0,0.001,0.253345,0.253345,0,2017,5,162
2021,N.Peterman,1,1,0,1.65105189674068,1.65105189674068,0,0,0,0,0,0,0,0,1.65105189674068,NA,1,1,0,1.65105189674068,1,0,0,0,1,1.65105189674068,0,0,0,0,0,0,0,0,0,NA,QB,ATL,1,1.025,1.025,1,0.006,1.56811,1.56811,1.529863,2017,5,171
2021,B.Zylstra,1,0,0,-1.31671274715336,-1.31671274715336,1,0,0,0,0,0,13,0,-1.31671274715336,-54.6640276908875,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,WR,DET,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2016,NA,NA
2021,C.Sims,1,7,0,0.403462203859817,0.403462203859817,0,0,0,0,0,0,0,0,0.403462203859817,NA,1,7,0,0.403462203859817,1,0,0,0,0,0.403462203859817,0,0,0,0,0,0,0,0,0,NA,WR,CAR,1,2.133,2.133,0,0.012,3.263198,3.263198,0,2018,NA,NA
2021,P.Lindsay,90,249,1,-24.6231055347598,-0.273590061497331,0,0,0,0,0,0,0,0,-24.6231055347598,NA,88,249,1,-22.9722452107235,0.25,0,0,10,11,-0.261048241030949,0,0,0,0,0,0,0,0,0,NA,RB,IND,1,3.25,3.25,1,0.018,4.972055,4.972055,1.529863,2018,NA,NA
2021,P.Lindsay,90,249,1,-24.6231055347598,-0.273590061497331,0,0,0,0,0,0,0,0,-24.6231055347598,NA,88,249,1,-22.9722452107235,0.25,0,0,10,11,-0.261048241030949,0,0,0,0,0,0,0,0,0,NA,RB,IND,1,3.25,3.25,1,0.018,4.972055,4.972055,1.529863,2018,NA,NA
2021,J.Wilson,81,294,2,-9.8490344877231,-0.121593018366952,0,0,0,0,0,0,0,0,-9.8490344877231,NA,79,294,2,-10.1401526746798,0.367088607594937,1,0,4,19,-0.128356362970631,0,0,0,0,0,0,0,0,0,NA,RB,MIA,1,2.05,2.05,2.05,0.011,3.136219,3.136219,3.136219,2018,NA,NA
2021,K.Benkert,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,QB,SF,1,0.66,0.66,0,0.004,1.00971,1.00971,0,2018,NA,NA
2021,T.Cannon,3,4,0,-2.53298093075864,-0.844326976919547,0,0,0,0,0,0,0,0,-2.53298093075864,NA,3,4,0,-2.53298093075864,0,0,0,1,0,-0.844326976919547,0,0,0,0,0,0,0,0,0,NA,RB,TEN,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,6,204
2021,T.Cannon,3,4,0,-2.53298093075864,-0.844326976919547,0,0,0,0,0,0,0,0,-2.53298093075864,NA,3,4,0,-2.53298093075864,0,0,0,1,0,-0.844326976919547,0,0,0,0,0,0,0,0,0,NA,RB,TEN,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,6,204
2021,J.Cabinda,4,23,0,-0.0991444310639054,-0.0247861077659763,0,0,0,0,0,0,0,0,-0.0991444310639054,NA,3,23,0,1.38996046432294,0.666666666666667,0,0,0,2,0.463320154774313,0,0,0,0,0,0,0,0,0,NA,FB,DET,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,NA,NA
2021,T.Boyle,101,541,3,-1.06596226450154,-0.0105540818267481,95,61,526,3,6,0,593,265,-1.06596226450154,-3.49368853594667,2,13,0,1.87784462841228,0.5,2,0,0,1,0.938922314206138,0,0,526,0,0,0,0,0,0,NA,QB,NYG,1,2.4,2.4,1.5,0.013,3.671671,3.671671,2.294795,2018,NA,NA
2021,M.Boone,4,35,0,1.71441093611065,0.428602734027663,0,0,0,0,0,0,0,0,1.71441093611065,NA,4,35,0,1.71441093611065,0.5,0,0,0,2,0.428602734027663,0,0,0,0,0,0,0,0,0,NA,RB,CAR,2,3.85,1.925,2.6,0.011,5.889973,2.944986,3.977644,2018,NA,NA
2021,D.Hilliard,57,350,2,9.68851847443148,0.169974008323359,0,0,0,0,0,0,0,0,9.68851847443148,NA,56,350,2,9.06053411783068,0.410714285714286,1,1,6,15,0.161795252104119,0,0,0,0,0,0,0,0,0,NA,RB,TEN,1,1.12,1.12,0.08,0.006,1.713447,1.713447,0.122389,2018,NA,NA
2021,T.Smith,1,7,0,0.234301995427813,0.234301995427813,0,0,0,0,0,0,0,0,0.234301995427813,NA,1,7,0,0.234301995427813,1,0,0,0,0,0.234301995427813,0,0,0,0,0,0,0,0,0,NA,CB,HOU,1,1.4,1.4,0.45,0.008,2.141808,2.141808,0.688438,2018,6,196
2021,St. Brown,4,15,0,-0.925098517618608,-0.231274629404652,0,0,0,0,0,0,0,0,-0.925098517618608,NA,4,15,0,-0.925098517618608,0.5,0,0,1,2,-0.231274629404652,0,0,0,0,0,0,0,0,0,NA,WR,NO,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,6,207
2021,B.Bozeman,1,0,0,-5.53686115262099,-5.53686115262099,0,0,0,0,0,0,0,0,-5.53686115262099,NA,1,0,0,-5.53686115262099,0,1,1,0,0,-5.53686115262099,0,0,0,0,0,0,0,0,0,NA,C,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Da.Williams,150,562,6,-0.52764480476959,-0.00351763203179734,0,0,0,0,0,0,0,0,-0.52764480476959,NA,145,562,6,5.30145736722283,0.468965517241379,0,0,12,40,0.0365617749463643,0,0,0,0,0,0,0,0,0,NA,RB,ARI,1,1.6,1.6,0.88,0.009,2.447781,2.447781,1.346279,2018,NA,NA
2021,J.Stanton,3,5,0,0.609594158944674,0.203198052981558,0,0,0,0,0,0,0,0,0.609594158944674,NA,3,5,0,0.609594158944674,0.666666666666667,0,0,0,2,0.203198052981558,0,0,0,0,0,0,0,0,0,NA,RB,CLE,2,1.485,0.7425,0,0.004,2.271847,1.135923,0,2018,NA,NA
2021,J.Samuels,5,9,0,-2.50413009466138,-0.500826018932276,0,0,0,0,0,0,0,0,-2.50413009466138,NA,5,9,0,-2.50413009466138,0,0,0,0,0,-0.500826018932276,0,0,0,0,0,0,0,0,0,NA,RB,HOU,1,0.252,0.252,0,0.001,0.385525,0.385525,0,2018,5,165
2021,J.Samuels,5,9,0,-2.50413009466138,-0.500826018932276,0,0,0,0,0,0,0,0,-2.50413009466138,NA,5,9,0,-2.50413009466138,0,0,0,0,0,-0.500826018932276,0,0,0,0,0,0,0,0,0,NA,RB,HOU,1,0.252,0.252,0,0.001,0.385525,0.385525,0,2018,5,165
2021,J.Samuels,5,9,0,-2.50413009466138,-0.500826018932276,0,0,0,0,0,0,0,0,-2.50413009466138,NA,5,9,0,-2.50413009466138,0,0,0,0,0,-0.500826018932276,0,0,0,0,0,0,0,0,0,NA,RB,HOU,1,0.252,0.252,0,0.001,0.385525,0.385525,0,2018,5,165
2021,J.Rosen,11,19,1,-18.7048769602552,-1.7004433600232,11,2,19,0,2,0,121,11,-18.7048769602552,-43.2223261892796,0,0,0,0,NA,0,0,0,0,NA,0,0,19,0,0,0,0,0,0,NA,QB,MIN,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,1,10
2021,J.Rosen,11,19,1,-18.7048769602552,-1.7004433600232,11,2,19,0,2,0,121,11,-18.7048769602552,-43.2223261892796,0,0,0,0,NA,0,0,0,0,NA,0,0,19,0,0,0,0,0,0,NA,QB,MIN,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,1,10
2021,C.Sutton,1,16,0,1.0016340004513,1.0016340004513,1,1,16,0,0,0,15,1,1.0016340004513,44.0286040306091,0,0,0,0,NA,0,0,0,0,NA,0,0,16,0,0,0,0,0,0,NA,WR,DEN,4,60,15,18.848944,0.082,91.791781,22.947945,28.836302,2018,2,40
2021,J.Akins,1,3,0,0.498527484713122,0.498527484713122,0,0,0,0,0,0,0,0,0.498527484713122,NA,1,3,0,0.498527484713122,1,0,0,0,1,0.498527484713122,0,0,0,0,0,0,0,0,0,NA,TE,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,N.Hines,57,276,2,3.17227338599614,0.0556539190525638,0,0,0,0,0,0,0,0,3.17227338599614,NA,56,276,2,3.99442646857924,0.375,0,0,3,15,0.0713290440817721,0,0,0,0,0,0,0,0,0,NA,RB,LAC,3,18.6,6.2,10.3,0.034,28.455452,9.485151,15.757589,2018,4,104
2021,I.Smith,1,4,1,2.1764224228682,2.1764224228682,0,0,0,0,0,0,0,0,2.1764224228682,NA,1,4,1,2.1764224228682,1,0,0,0,1,2.1764224228682,0,0,0,0,0,0,0,0,0,NA,RB,DAL,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,4,126
2021,I.Smith,1,4,1,2.1764224228682,2.1764224228682,0,0,0,0,0,0,0,0,2.1764224228682,NA,1,4,1,2.1764224228682,1,0,0,0,1,2.1764224228682,0,0,0,0,0,0,0,0,0,NA,RB,DAL,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,4,126
2021,M.White,151,934,5,-1.74183146827826,-0.0115353077369422,137,88,953,5,8,4,781,566,7.56249258663766,-2.09214066276113,5,-1,0,-0.670219584018923,0.2,3,3,0,2,-0.134043916803785,0,0,953,0,0,0,0,0,0,NA,QB,CAR,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,5,171
2021,R.McCloud,2,15,0,0.0395745519781485,0.0197872759890743,0,0,0,0,0,0,0,0,0.0395745519781485,NA,2,15,0,0.0395745519781485,1,0,0,0,0,0.0197872759890743,0,0,0,0,0,0,0,0,0,NA,WR,NYG,1,1,1,0,0.005,1.529863,1.529863,0,2018,6,187
2021,B.Scott,89,407,8,7.29282789960214,0.0819418865123836,0,0,0,0,0,0,0,0,7.29282789960214,NA,88,407,8,6.57835914849946,0.420454545454545,1,1,3,25,0.0747540812329484,0,0,0,0,0,0,0,0,0,NA,RB,PIT,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,6,201
2021,C.Wilson,6,99,0,6.78188038406381,1.13031339734397,3,3,88,0,0,0,67,21,6.78188038406381,45.4748014609019,3,11,0,1.03284083427582,0.333333333333333,0,0,0,1,0.34428027809194,0,0,88,0,0,0,0,0,0,NA,WR,MIA,1,2.183,2.183,0,0.012,3.339691,3.339691,0,2018,6,208
2021,B.Berrios,7,40,2,5.0144438938587,0.7163491276941,0,0,0,0,0,0,0,0,5.0144438938587,NA,7,40,2,5.0144438938587,0.857142857142857,0,0,0,3,0.7163491276941,0,0,0,0,0,0,0,0,0,NA,WR,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,L.Woodside,6,-6,0,-4.56186694477219,-0.760311157462032,0,0,0,0,0,0,0,0,-4.56186694477219,NA,6,-6,0,-4.56186694477219,0,0,0,0,0,-0.760311157462032,0,0,0,0,0,0,0,0,0,NA,QB,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,J.Jackson,70,364,2,-0.999021180904906,-0.0142717311557844,0,0,0,0,0,0,0,0,-0.999021180904906,NA,69,364,2,0.0122175703295806,0.449275362318841,1,1,5,18,0.000177066236660624,0,0,0,0,0,0,0,0,0,NA,RB,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,B.Howell,5,11,0,-4.02601006068289,-0.805202012136579,0,0,0,0,0,0,0,0,-4.02601006068289,NA,5,11,0,-4.02601006068289,0,0,0,0,0,-0.805202012136579,0,0,0,0,0,0,0,0,0,NA,RB,LA,1,1.5,1.5,0.2,0.008,2.294795,2.294795,0.305973,2018,NA,NA
2021,S.Chandler,1,14,0,3.51594439847395,3.51594439847395,0,0,0,0,0,0,0,0,3.51594439847395,NA,1,14,0,3.51594439847395,1,0,0,0,1,3.51594439847395,0,0,0,0,0,0,0,0,0,NA,DB,WAS,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,NA,NA
2021,A.Lazard,3,32,0,2.75697284023045,0.918990946743482,0,0,0,0,0,0,0,0,2.75697284023045,NA,3,32,0,2.75697284023045,0.666666666666667,0,0,0,2,0.918990946743482,0,0,0,0,0,0,0,0,0,NA,WR,NYJ,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,K.Allen,24,126,1,0.156688113333192,0.00652867138888297,22,12,120,1,0,2,135,46,0.156688113333192,-3.51562019851473,2,11,0,-0.235914076212794,0.5,2,1,0,1,-0.117957038106397,0,0,120,0,0,0,0,0,0,NA,QB,DET,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,R.Bonnafon,1,4,0,-0.201326348702423,-0.201326348702423,0,0,0,0,0,0,0,0,-0.201326348702423,NA,1,4,0,-0.201326348702423,0,0,0,0,0,-0.201326348702423,0,0,0,0,0,0,0,0,0,NA,RB,WAS,1,0.1656,0.1656,0,0.001,0.253345,0.253345,0,2018,NA,NA
2021,R.Bonnafon,1,4,0,-0.201326348702423,-0.201326348702423,0,0,0,0,0,0,0,0,-0.201326348702423,NA,1,4,0,-0.201326348702423,0,0,0,0,0,-0.201326348702423,0,0,0,0,0,0,0,0,0,NA,RB,WAS,1,0.1656,0.1656,0,0.001,0.253345,0.253345,0,2018,NA,NA
2021,R.Nall,1,4,0,-0.555501006543636,-0.555501006543636,0,0,0,0,0,0,0,0,-0.555501006543636,NA,1,4,0,-0.555501006543636,0,0,0,0,0,-0.555501006543636,0,0,0,0,0,0,0,0,0,NA,RB,CHI,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,R.Nall,1,4,0,-0.555501006543636,-0.555501006543636,0,0,0,0,0,0,0,0,-0.555501006543636,NA,1,4,0,-0.555501006543636,0,0,0,0,0,-0.555501006543636,0,0,0,0,0,0,0,0,0,NA,RB,CHI,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,G.Igwebuike,18,118,1,-4.57314656762173,-0.254063698201207,0,0,0,0,0,0,0,0,-4.57314656762173,NA,18,118,1,-4.57314656762173,0.444444444444444,2,2,1,7,-0.254063698201207,0,0,0,0,0,0,0,0,0,NA,RB,PIT,1,0.78,0.78,0,0.004,1.193293,1.193293,0,2018,NA,NA
2021,C.Batson,2,15,0,0.594628306163941,0.29731415308197,0,0,0,0,0,0,0,0,0.594628306163941,NA,2,15,0,0.594628306163941,0.5,0,0,0,1,0.29731415308197,0,0,0,0,0,0,0,0,0,NA,WR,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,J.Washington,2,13,0,0.60883256001398,0.30441628000699,0,0,0,0,0,0,0,0,0.60883256001398,NA,2,13,0,0.60883256001398,0.5,0,0,0,1,0.30441628000699,0,0,0,0,0,0,0,0,0,NA,WR,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,C.Edmonds,126,620,2,6.26344752549898,0.0497099009960235,0,0,0,0,0,0,0,0,6.26344752549898,NA,124,620,2,8.67945447057258,0.403225806451613,0,0,4,34,0.0699956005691335,0,0,0,0,0,0,0,0,0,NA,RB,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,D.Leavitt,2,6,0,3.15669890289428,1.57834945144714,0,0,0,0,0,0,0,0,3.15669890289428,NA,2,6,0,3.15669890289428,1,0,0,0,2,1.57834945144714,0,0,0,0,0,0,0,0,0,NA,DB,DEN,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,D.Leavitt,2,6,0,3.15669890289428,1.57834945144714,0,0,0,0,0,0,0,0,3.15669890289428,NA,2,6,0,3.15669890289428,1,0,0,0,2,1.57834945144714,0,0,0,0,0,0,0,0,0,NA,DB,DEN,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2018,NA,NA
2021,R.Penny,123,749,6,7.16010673639477,0.0582122498893883,0,0,0,0,0,0,0,0,7.16010673639477,NA,119,749,6,11.2019616547471,0.369747899159664,0,0,10,28,0.0941341315524965,0,0,0,0,0,0,0,0,0,NA,RB,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,M.Andrews,1,0,0,-1.09244613756891,-1.09244613756891,0,0,0,0,0,0,0,0,-1.09244613756891,NA,1,0,0,-1.09244613756891,0,0,0,0,0,-1.09244613756891,0,0,0,0,0,0,0,0,0,NA,TE,BAL,4,56,14,30.083059,0.077,85.672329,21.418082,46.022959,2018,3,86
2021,M.Rudolph,65,330,1,-8.85629895442147,-0.136250753144946,57,35,277,1,1,0,360,122,-2.55999558592778,-6.13574220665864,4,53,0,4.56128456199076,0.75,2,2,0,3,1.14032114049769,0,0,277,0,0,0,0,0,0,NA,QB,PIT,1,4.985199,4.985199,2.08,0.027,7.626672,7.626672,3.182115,2018,3,76
2021,C.Kirk,2,44,0,3.681823113875,1.8409115569375,1,1,33,0,0,0,33,0,3.681823113875,70.7786321640015,1,11,0,0.651245707413182,1,0,0,0,1,0.651245707413182,0,0,33,0,0,0,0,0,0,NA,WR,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,N.Chubb,238,1259,8,2.8833619967029,0.0121149663727012,0,0,0,0,0,0,0,0,2.8833619967029,NA,228,1259,8,10.6301839495702,0.399122807017544,2,1,20,61,0.0466236138139044,0,0,0,0,0,0,0,0,0,NA,RB,HOU,3,36.6,12.2,17.133059,0.067,55.992986,18.664329,26.211233,2018,2,35
2021,L.Jackson,576,3463,20,36.3801325440039,0.0631599523333398,421,246,2882,16,13,38,3534,1150,43.5556523219314,0.679499481244869,134,767,2,15.5151121083108,0.507462686567164,11,4,4,48,0.115784418718737,0,0,2882,0,0,0,0,0,0,NA,QB,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,D.Smythe,2,3,0,1.3401846177876,0.6700923088938,0,0,0,0,0,0,0,0,1.3401846177876,NA,2,3,0,1.3401846177876,0.5,0,0,0,2,0.6700923088938,0,0,0,0,0,0,0,0,0,NA,TE,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,K.Ballage,17,49,0,-2.30128702858929,-0.135369825211134,0,0,0,0,0,0,0,0,-2.30128702858929,NA,16,49,0,-1.24246097693685,0.3125,0,0,3,4,-0.0776538110585534,0,0,0,0,0,0,0,0,0,NA,RB,PIT,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,4,131
2021,B.Allen,1,0,0,-7.22340234764852,-7.22340234764852,0,0,0,0,0,0,0,0,-7.22340234764852,NA,1,0,0,-7.22340234764852,0,1,1,0,0,-7.22340234764852,0,0,0,0,0,0,0,0,0,NA,C,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,J.Kelly,2,13,0,0.203084378270432,0.101542189135216,0,0,0,0,0,0,0,0,0.203084378270432,NA,2,13,0,0.203084378270432,0.5,0,0,0,1,0.101542189135216,0,0,0,0,0,0,0,0,0,NA,RB,CLE,2,1.815,0.9075,0,0.005,2.776701,1.388351,0,2018,6,176
2021,R.Jones,105,428,4,-6.21594594421913,-0.0591994851830394,0,0,0,0,0,0,0,0,-6.21594594421913,NA,101,428,4,-3.85281771598966,0.465346534653465,2,2,11,25,-0.0381467100593035,0,0,0,0,0,0,0,0,0,NA,RB,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dj.Moore,8,48,0,7.40770576131763,0.925963220164704,0,0,0,0,0,0,0,0,7.40770576131763,NA,8,48,0,7.40770576131763,0.75,0,0,2,4,0.925963220164704,0,0,0,0,0,0,0,0,0,NA,WR,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,M.Gesicki,1,0,0,-0.586453419644386,-0.586453419644386,1,0,0,0,0,0,28,0,-0.586453419644386,-36.1966907978058,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,TE,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,R.Freeman,59,169,0,-11.091618681243,-0.18799353697022,0,0,0,0,0,0,0,0,-11.091618681243,NA,56,169,0,-9.51403795826278,0.357142857142857,0,0,5,8,-0.169893534968978,0,0,0,0,0,0,0,0,0,NA,RB,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,S.Barkley,165,593,2,-23.5558690050377,-0.142762842454774,0,0,0,0,0,0,0,0,-23.5558690050377,NA,162,593,2,-20.3498575433616,0.364197530864197,1,1,19,27,-0.125616404588652,0,0,0,0,0,0,0,0,0,NA,RB,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,S.Michel,235,925,4,-28.6397681284924,-0.121871353738265,0,0,0,0,0,0,0,0,-28.6397681284924,NA,234,925,4,-27.6269892570325,0.376068376068376,1,1,18,52,-0.118064056653985,0,0,0,0,0,0,0,0,0,NA,RB,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,B.Mayfield,526,2879,18,10.420582821828,0.0198109939578483,462,253,3010,17,13,43,3659,1370,20.5912855544035,-2.71870790049434,37,134,1,6.11131855749408,0.432432432432432,9,5,0,12,0.165170771824164,0,0,2997,0,0,0,0,0,0,NA,QB,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,J.Allen,926,5771,51,187.392972191705,0.202368220509402,740,457,5044,45,15,28,5823,1960,191.973658911793,2.89082799834259,141,897,6,69.9076926069656,0.617021276595745,17,4,4,64,0.495799238347273,0,0,5044,0,0,0,0,0,0,NA,QB,BUF,6,258,43,100,0.236,394.704658,65.78411,152.986301,2018,1,7
2021,D.Pettis,1,16,0,0.98088472627569,0.98088472627569,1,1,16,0,0,0,13,3,0.98088472627569,36.3633871078491,0,0,0,0,NA,0,0,0,0,NA,0,0,16,0,0,0,0,0,0,NA,WR,NO,1,0.92,0.92,0,0.005,1.407474,1.407474,0,2018,2,44
2021,S.Darnold,512,2547,15,-70.1356129411868,-0.136983619025755,442,243,2527,9,13,35,2932,1385,-64.5417342484723,-4.8873513044479,48,222,5,3.87888621813283,0.520833333333333,11,5,0,21,0.0808101295444341,0,0,2527,0,0,0,0,0,0,NA,QB,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,J.Wolford,7,-4,0,-7.39303094730712,-1.05614727818673,5,1,5,0,1,1,19,7,-7.39303094730712,-53.3856704831123,2,-1,0,-1.03255195403472,0,0,0,0,0,-0.516275977017358,0,0,5,0,0,0,0,0,0,NA,QB,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,B.Rypien,2,0,0,-2.05911778751761,-1.0295588937588,2,0,0,0,0,0,11,0,-2.05911778751761,-54.7191679477692,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,QB,IND,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2019,NA,NA
2021,J.Meyers,3,54,0,2.70998986321501,0.903329954405005,2,2,45,0,0,0,11,34,2.70998986321501,41.6868925094604,1,9,0,0.923072559235152,1,0,0,0,0,0.923072559235152,0,0,45,0,0,0,0,0,0,NA,WR,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,A.Mattison,140,491,3,-32.5212858558078,-0.232294898970056,0,0,0,0,0,0,0,0,-32.5212858558078,NA,135,491,3,-25.9953988567139,0.318518518518518,1,1,16,28,-0.192558510049733,0,0,0,0,0,0,0,0,0,NA,RB,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,H.Renfrow,3,3,0,-1.60257622005884,-0.534192073352945,0,0,0,0,0,0,0,0,-1.60257622005884,NA,3,3,0,-1.60257622005884,0,0,0,1,0,-0.534192073352945,0,0,0,0,0,0,0,0,0,NA,WR,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,A.Dulin,3,32,0,0.338705803151242,0.112901934383747,0,0,0,0,0,0,0,0,0.338705803151242,NA,3,32,0,0.338705803151242,0.333333333333333,0,0,1,1,0.112901934383747,0,0,0,0,0,0,0,0,0,NA,WR,IND,1,0.85,0.85,0,0.005,1.300384,1.300384,0,2019,NA,NA
